Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Cloud3pm,Temp9am,NextDayRainfall,WindGustDir_E,WindGustDir_ENE,WindGustDir_ESE,WindGustDir_N,WindGustDir_NE,WindGustDir_NNE,WindGustDir_NNW,WindGustDir_NW,WindGustDir_S,WindGustDir_SE,WindGustDir_SSE,WindGustDir_SSW,WindGustDir_SW,WindGustDir_W,WindGustDir_WNW,WindGustDir_WSW,WindDir9am_E,WindDir9am_ENE,WindDir9am_ESE,WindDir9am_N,WindDir9am_NE,WindDir9am_NNE,WindDir9am_NNW,WindDir9am_NW,WindDir9am_S,WindDir9am_SE,WindDir9am_SSE,WindDir9am_SSW,WindDir9am_SW,WindDir9am_W,WindDir9am_WNW,WindDir9am_WSW,WindDir3pm_E,WindDir3pm_ENE,WindDir3pm_ESE,WindDir3pm_N,WindDir3pm_NE,WindDir3pm_NNE,WindDir3pm_NNW,WindDir3pm_NW,WindDir3pm_S,WindDir3pm_SE,WindDir3pm_SSE,WindDir3pm_SSW,WindDir3pm_SW,WindDir3pm_W,WindDir3pm_WNW,WindDir3pm_WSW
2009-03-21,12.1,24.1,2.8,3.2,10.1,28.0,7.0,13.0,82.0,35.0,1016.8,4.0,2.0,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2009-03-23,13.8,24.7,0.0,4.4,8.0,31.0,9.0,17.0,70.0,60.0,1014.0,2.0,7.0,18.2,2.6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009-03-24,13.6,25.0,2.6,2.8,10.0,28.0,7.0,13.0,83.0,44.0,1016.7,5.0,2.0,17.6,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-03-25,15.5,25.4,0.2,4.8,10.6,30.0,9.0,13.0,84.0,45.0,1019.4,3.0,7.0,18.5,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-03-26,15.9,31.3,0.0,7.2,10.7,31.0,15.0,11.0,63.0,33.0,1021.7,3.0,1.0,18.8,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009-03-28,16.9,27.0,0.0,6.0,10.8,46.0,17.0,20.0,76.0,50.0,1019.6,1.0,1.0,18.2,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009-03-29,16.9,26.1,0.0,7.6,8.4,37.0,13.0,15.0,55.0,37.0,1021.4,5.0,5.0,19.8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-03-30,17.4,25.3,0.0,6.2,8.9,44.0,9.0,19.0,70.0,52.0,1015.8,7.0,1.0,19.3,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-03-31,14.8,25.4,0.0,5.0,8.1,44.0,13.0,22.0,74.0,47.0,1017.1,7.0,1.0,18.4,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009-04-02,9.5,24.6,0.0,5.8,10.1,37.0,7.0,20.0,58.0,39.0,1025.2,5.0,1.0,16.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-04-03,13.5,28.3,0.0,5.6,10.8,35.0,13.0,9.0,58.0,29.0,1027.8,1.0,0.0,17.8,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-04,14.5,29.7,0.0,6.4,10.3,30.0,7.0,9.0,52.0,20.0,1028.2,4.0,2.0,18.5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-05,14.4,28.0,0.0,7.0,10.8,33.0,11.0,17.0,55.0,25.0,1028.2,1.0,0.0,18.7,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-06,14.6,29.2,0.0,8.4,10.9,37.0,11.0,15.0,53.0,21.0,1024.9,1.0,1.0,19.2,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-07,16.0,32.0,0.0,7.4,10.4,37.0,19.0,11.0,39.0,21.0,1022.0,0.0,1.0,23.3,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-08,13.0,34.0,0.0,7.4,10.0,33.0,19.0,13.0,28.0,14.0,1018.9,7.0,5.0,25.2,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009-04-10,17.0,35.5,0.0,7.8,10.5,33.0,17.0,9.0,51.0,17.0,1015.6,1.0,2.0,22.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-11,13.8,28.8,0.0,5.6,10.0,22.0,6.0,11.0,74.0,58.0,1013.9,5.0,7.0,21.8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009-04-12,15.6,34.3,0.0,6.8,10.6,46.0,17.0,20.0,21.0,8.0,1015.5,1.0,1.0,25.9,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-13,20.9,24.8,0.0,12.2,0.1,41.0,15.0,6.0,51.0,74.0,1013.5,7.0,8.0,21.8,4.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2009-04-14,15.1,27.8,4.8,3.8,8.0,37.0,6.0,13.0,65.0,57.0,1015.7,3.0,3.0,21.1,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-04-15,13.4,24.9,0.0,4.8,10.5,33.0,11.0,17.0,59.0,46.0,1018.5,1.0,0.0,18.2,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009-04-16,11.3,27.3,0.0,6.0,10.6,28.0,9.0,9.0,56.0,39.0,1016.2,0.0,1.0,18.3,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009-04-17,12.8,29.4,0.0,4.6,8.3,24.0,9.0,15.0,52.0,40.0,1013.5,1.0,3.0,21.1,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-04-18,15.5,25.5,0.0,5.2,1.8,30.0,9.0,6.0,51.0,64.0,1014.8,7.0,7.0,21.5,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-04-19,13.3,29.7,0.0,2.4,10.5,28.0,7.0,13.0,63.0,46.0,1015.1,0.0,1.0,22.4,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-04-20,14.9,27.3,0.0,4.6,10.7,24.0,6.0,13.0,80.0,50.0,1013.9,0.0,1.0,19.4,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-04-21,13.4,30.1,0.0,4.0,10.5,31.0,4.0,15.0,53.0,34.0,1009.4,1.0,1.0,21.9,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2009-04-22,15.3,20.9,0.0,5.0,8.4,46.0,7.0,22.0,67.0,42.0,1012.1,2.0,3.0,18.8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009-04-25,13.9,22.3,0.0,2.8,7.2,24.0,2.0,11.0,68.0,56.0,1024.1,2.0,5.0,19.3,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-04-26,9.6,26.1,0.0,3.2,9.4,28.0,7.0,13.0,76.0,51.0,1023.4,1.0,6.0,17.1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009-04-27,11.4,28.5,0.0,3.2,9.3,26.0,7.0,11.0,56.0,35.0,1020.1,0.0,3.0,19.4,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-04-28,13.3,28.5,0.0,5.0,10.1,31.0,9.0,9.0,63.0,33.0,1024.1,0.0,0.0,19.3,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-04-30,10.0,22.9,0.0,4.2,9.3,33.0,9.0,19.0,71.0,49.0,1025.1,1.0,0.0,16.1,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009-05-01,11.3,25.0,0.0,4.6,9.8,28.0,13.0,9.0,60.0,32.0,1028.4,0.0,0.0,15.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2009-05-02,9.9,28.1,0.0,6.2,9.9,24.0,6.0,6.0,46.0,23.0,1027.1,0.0,1.0,18.3,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-05-03,8.7,27.7,0.0,4.2,7.0,22.0,9.0,7.0,52.0,27.0,1026.3,6.0,7.0,17.6,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009-05-04,9.1,28.4,0.0,4.4,9.9,24.0,7.0,7.0,41.0,21.0,1026.1,1.0,0.0,18.9,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2009-05-05,8.7,28.5,0.0,4.0,10.0,24.0,7.0,9.0,41.0,21.0,1028.4,0.0,0.0,18.6,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-06,9.5,27.4,0.0,6.8,10.0,30.0,11.0,9.0,42.0,22.0,1029.8,1.0,2.0,17.9,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-07,8.4,26.6,0.0,3.4,9.9,26.0,7.0,9.0,48.0,25.0,1028.8,0.0,0.0,19.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-08,7.6,25.6,0.0,4.2,9.8,26.0,7.0,9.0,50.0,25.0,1028.6,1.0,1.0,17.6,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-09,6.5,26.3,0.0,4.8,9.7,28.0,9.0,9.0,50.0,29.0,1025.0,0.0,2.0,17.5,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-05-11,11.4,26.0,0.0,2.2,9.5,33.0,7.0,17.0,61.0,45.0,1021.5,1.0,1.0,18.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009-05-12,13.5,25.0,0.0,5.4,9.5,30.0,13.0,11.0,62.0,30.0,1026.3,1.0,1.0,17.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2009-05-13,11.9,24.7,0.0,4.8,9.4,30.0,11.0,13.0,67.0,42.0,1026.9,1.0,2.0,16.9,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009-05-14,9.0,24.5,0.0,4.4,9.5,20.0,6.0,9.0,57.0,33.0,1025.4,0.0,1.0,15.7,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009-05-15,6.3,25.3,0.0,3.0,9.6,24.0,7.0,11.0,58.0,27.0,1023.4,1.0,0.0,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009-05-16,5.1,24.9,0.0,3.4,9.5,22.0,9.0,7.0,53.0,24.0,1022.1,1.0,1.0,14.7,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-17,6.4,26.4,0.0,4.4,9.2,24.0,9.0,9.0,47.0,20.0,1018.1,2.0,1.0,16.7,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2009-05-18,5.9,23.0,0.0,4.2,8.9,22.0,2.0,13.0,62.0,55.0,1014.9,2.0,1.0,12.7,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2009-05-19,10.4,23.5,0.0,2.6,8.8,26.0,9.0,11.0,74.0,57.0,1016.4,1.0,1.0,17.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2009-05-20,13.2,26.0,0.0,2.4,8.1,33.0,7.0,11.0,87.0,44.0,1012.9,3.0,1.0,16.7,12.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2009-05-21,16.2,23.7,12.2,3.2,2.5,65.0,17.0,22.0,90.0,86.0,999.3,6.0,8.0,19.6,12.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2009-05-22,9.9,17.5,12.0,3.4,6.2,70.0,20.0,24.0,51.0,62.0,1003.2,3.0,4.0,15.2,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2009-05-23,11.8,16.1,21.0,4.0,4.0,46.0,15.0,17.0,94.0,64.0,1009.2,7.0,2.0,13.2,0.8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2009-05-24,4.8,18.8,0.8,2.0,9.3,22.0,7.0,2.0,80.0,49.0,1018.7,1.0,3.0,10.7,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2009-05-26,6.7,23.2,0.0,2.2,9.4,28.0,11.0,15.0,54.0,30.0,1018.4,2.0,3.0,14.4,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-27,12.2,23.1,0.0,4.4,5.4,26.0,11.0,11.0,48.0,31.0,1017.9,7.0,5.0,16.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-28,12.6,24.2,0.0,5.2,7.2,31.0,15.0,13.0,48.0,30.0,1018.5,2.0,1.0,15.9,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-29,11.3,24.4,0.0,4.6,9.3,35.0,11.0,11.0,53.0,31.0,1020.1,0.0,1.0,16.5,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-05-30,13.1,26.7,0.0,4.4,7.1,28.0,15.0,6.0,56.0,38.0,1018.0,7.0,7.0,16.8,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-01,13.2,26.2,0.0,2.2,8.0,24.0,6.0,9.0,73.0,37.0,1019.0,6.0,1.0,15.9,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2009-06-02,10.5,23.6,4.0,2.0,7.0,20.0,9.0,11.0,93.0,62.0,1017.4,7.0,3.0,15.4,3.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2009-06-03,10.1,20.4,3.8,1.6,6.1,43.0,7.0,17.0,93.0,65.0,1019.8,4.0,3.0,13.6,0.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-06-05,7.3,19.1,0.6,2.8,9.3,26.0,9.0,15.0,85.0,60.0,1022.9,1.0,3.0,12.9,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-06-06,6.0,20.0,0.0,1.6,8.9,24.0,7.0,7.0,89.0,49.0,1026.4,1.0,1.0,12.7,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009-06-07,5.8,17.5,0.0,1.8,9.0,20.0,7.0,7.0,92.0,51.0,1027.5,1.0,3.0,10.5,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2009-06-08,5.0,21.0,0.0,2.2,9.2,22.0,2.0,7.0,83.0,42.0,1024.8,2.0,2.0,11.2,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2009-06-09,4.3,23.1,0.0,1.8,8.9,31.0,11.0,11.0,69.0,27.0,1019.4,0.0,4.0,12.2,1.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-10,11.9,22.0,1.2,2.0,8.1,31.0,7.0,15.0,90.0,58.0,1012.7,6.0,3.0,17.3,22.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2009-06-11,12.2,17.0,22.2,4.8,0.5,39.0,6.0,13.0,93.0,86.0,1011.2,7.0,7.0,13.8,8.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2009-06-12,5.2,15.4,8.6,2.2,5.8,17.0,7.0,4.0,95.0,62.0,1018.1,2.0,6.0,9.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009-06-14,3.4,19.4,0.0,1.4,8.9,17.0,9.0,9.0,84.0,54.0,1028.2,1.0,1.0,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2009-06-15,8.2,21.1,0.0,1.2,8.6,20.0,9.0,9.0,85.0,47.0,1026.2,1.0,1.0,12.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2009-06-16,6.1,21.4,0.0,2.0,7.7,22.0,9.0,9.0,70.0,34.0,1024.1,1.0,3.0,11.1,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2009-06-17,4.7,20.8,0.0,1.4,8.7,33.0,9.0,15.0,65.0,47.0,1019.8,1.0,2.0,10.8,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2009-06-18,10.5,19.7,0.0,3.2,5.5,39.0,4.0,7.0,82.0,81.0,1014.7,6.0,4.0,13.8,14.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2009-06-19,13.1,16.6,14.2,1.0,5.5,63.0,20.0,26.0,78.0,47.0,1005.1,7.0,5.0,16.5,8.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2009-06-20,11.2,18.3,8.0,3.4,4.4,54.0,15.0,20.0,70.0,63.0,1014.0,6.0,4.0,14.9,17.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2009-06-21,10.4,14.8,17.4,5.4,5.8,46.0,13.0,15.0,79.0,49.0,1017.4,7.0,4.0,10.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
